Date,BTC Market Cap,BTC Supply Curr,BTC Coins Generated,BTC Inflation (%),BTC S2F,BTC 28Day Avg S2F,BTC Days Above,BTC 28 Day Range,BTC S2F Ratio,DCR Supply Curr,DCR Market Cap,DCR Coins Generated,DCR Inflation (%),DCR S2F,DCR 28Day Avg,DCR Days Above,DCR 28 Day Range,DCR S2F Ratio,Dash Supply Curr,Dash Market Cap,Dash Coins Generated,Dash Inflation (%),Dash S2F,Dash 28Day Avg,Dash Days Above,Dash 28 Day Range,Dash S2F Ratio,LTC Supply Curr,LTC Market Cap,LTC Coins Generated,LTC Inflation (%),LTC S2F,LTC 28Day Avg,LTC Days Above,LTC 28 Day Range,LTC S2F Ratio,BCH Supply Curr,BCH Market Cap,BCH Coins Generated,BCH Inflation (%),BCH S2F,BCH 28Day Avg,BCH Days Above,BCH 28 Day Range,BCH S2F Ratio
29/01/2018," $187,405,821,048.54 ",16834036,1850,0.040107212,24.93317142,22.45989656,1,0.398097087,1.128E+11,###############################################################################################################################################################################################################################################################,689285848.78,5988.752927,0.309158726,3.234584421,2.984082994,1,0.905283781,65286549.68,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,1981.62355,0.092163523,10.85027968,10.63506635,1,0.048733888,5661395243,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,15600,0.103561197,9.656126314,10.32677149,1,0.482304097,5105776828,###############################################################################################################################################################################################################################################################,2.77E+10,1837.5,0.039594429,25.39772738,25.69526682,0,-3.521772232,1.25379E+11
30/01/2018," $167,680,159,360.36 ",16836124,2088,0.04526302,22.09309033,22.48060485,1,0.560053203,73770349020,###############################################################################################################################################################################################################################################################,630664464.17,6900.379588,0.355872521,2.80999499,2.986024098,1,0.896243087,65435797.84,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,1996.035358,0.092810198,10.77467804,10.8893867,0,-0.172351623,6151241262,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,15500,0.102868344,9.721163629,10.28899896,1,0.439934232,5040498295,###############################################################################################################################################################################################################################################################,2.46E+10,1937.5,0.041744453,25.2279222,25.68242425,0,-4.089475763,1.25159E+11
31/01/2018," $169,219,353,157.64 ",16837586,1462,0.031689021,31.55667035,22.77108876,0,-0.524522625,2.57979E+11,###############################################################################################################################################################################################################################################################,685148899.84,6816.520462,0.351209398,2.847304219,2.990421758,1,0.90399922,65774828.9,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,1945.594031,0.090442398,11.05676127,10.89404582,0,-0.144220796,6160488029,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,13625,0.090402196,11.06167817,10.31303898,1,0.426061321,5081974764,###############################################################################################################################################################################################################################################################,2.47E+10,1475,0.031776882,26.23346819,25.69662895,0,-4.06844386,1.25402E+11
1/02/2018," $152,227,586,137.85 ",16839586,2000,0.043344829,23.07080274,22.81299698,1,0.435808445,85885518521,###############################################################################################################################################################################################################################################################,588551072.73,6347.714971,0.326762215,3.060329356,2.991204711,1,0.888140003,65835320.97,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,1966.62355,0.091397079,10.94126872,10.90111885,0,-0.288514114,6174544552,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,15675,0.103974368,9.617755038,10.31504665,1,0.345409832,5085449624,###############################################################################################################################################################################################################################################################,2.14E+10,2012.5,0.043351443,25.47125947,25.68672313,0,-4.862659545,1.25233E+11
2/02/2018," $147,972,357,159.34 ",16841686,2100,0.045506734,21.97476973,22.67866726,1,0.51077127,72392328391,###############################################################################################################################################################################################################################################################,566070095.93,6530.14741,0.335844014,2.977572796,2.993767388,1,0.883347317,66033595.37,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,7158.620599,0.332387555,3.008536226,10.61842271,0,-0.229113256,5630344595,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,13975,0.092674505,10.79045423,10.32463022,1,0.290248396,5102060196,###############################################################################################################################################################################################################################################################,2.01E+10,1624.99995,0.035000913,25.98649173,25.684608,0,-5.216643234,1.25196E+11
3/02/2018," $153,818,002,832.45 ",16843661,1975,0.042792347,23.36866447,22.7310212,1,0.415915075,89842776609,###############################################################################################################################################################################################################################################################,620974907.33,6632.462313,0.340787568,2.934379344,2.989693493,1,0.894168674,65718597.79,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,1996.035358,0.092655964,10.79261342,10.61620971,0,-0.133938671,5626225193,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,15575,0.103255605,9.684704278,10.29129339,1,0.416783913,5044446422,###############################################################################################################################################################################################################################################################,2.14E+10,1725,0.037151035,26.10336812,25.70106537,0,-4.866944159,1.25478E+11
4/02/2018," $138,987,436,238.80 ",16845886,2225,0.048202481,20.74581992,22.66062996,1,0.574449092,59146229641,###############################################################################################################################################################################################################################################################,524877393.86,6556.85859,0.336592234,2.970953871,2.996521379,1,0.873785482,66247147.39,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,1974.417647,0.091629461,10.91352044,10.61723027,0,-0.30334382,5628124646,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,15000,0.099416515,10.058691,10.2476481,1,0.395866819,4969722527,###############################################################################################################################################################################################################################################################,1.97E+10,1887.5,0.040646243,25.99203417,25.70463687,0,-5.380958387,1.2554E+11
5/02/2018," $115,402,453,262.59 ",16848199,2313,0.050102597,19.95904506,22.58159268,1,0.552543345,51637595716,###############################################################################################################################################################################################################################################################,415603978.74,5693.881348,0.292057957,3.423977932,3.00860304,1,0.838332075,67189832.96,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,1958.608791,0.090873168,11.00434834,10.6261685,0,-0.620344829,5644780076,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,14850,0.098395817,10.16303367,10.2291761,1,0.279143709,4938336865,###############################################################################################################################################################################################################################################################,1.48E+10,1675,0.036066612,26.2009869,25.70246206,0,-7.45183102,1.25502E+11
6/02/2018," $130,398,654,837.18 ",16850324,2125,0.046025459,21.72710524,22.55594452,1,0.466500277,69567646209,###############################################################################################################################################################################################################################################################,517427573.97,6717.008442,0.344212605,2.90518123,2.998882834,1,0.871613618,66430654.07,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,1946.402887,0.090284516,11.0760964,10.62948097,0,-0.365293061,5650961443,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,16275,0.107805989,9.275922519,10.16335484,1,0.387715865,4827652334,###############################################################################################################################################################################################################################################################,1.64E+10,1937.5,0.041714074,26.02035105,25.71088092,0,-6.641420451,1.25647E+11
7/02/2018," $128,490,337,875.27 ",16852086,1762,0.038159519,26.2057811,22.69979332,0,-0.045577496,1.34347E+11,###############################################################################################################################################################################################################################################################,496589987.44,6881.549212,0.352304107,2.838456836,3.010015038,1,0.864474456,67300628.25,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,1994.63831,0.092498484,10.81098797,10.62725778,0,-0.37383704,5646812229,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,14275,0.094533451,10.5782661,10.15539604,1,0.369551912,4814390252,###############################################################################################################################################################################################################################################################,1.63E+10,1825,0.039287737,26.22994341,25.72587503,0,-6.719109668,1.25904E+11
8/02/2018," $138,513,689,945.96 ",16853724,1638,0.035470509,28.19243481,23.02545296,0,-0.253640815,1.73646E+11,###############################################################################################################################################################################################################################################################,519715997.46,6134.181017,0.313772278,3.187024694,3.006878736,1,0.87097817,67054708.92,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,1969.417647,0.091306066,10.95217486,10.62771716,0,-0.193074428,5647669415,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,15700,0.103940633,9.620876579,10.1341761,1,0.418051966,4779157912,###############################################################################################################################################################################################################################################################,2.16E+10,2050,0.044126096,25.20922446,25.72087772,0,-4.82746513,1.25818E+11
9/02/2018," $145,975,503,391.70 ",16855411,1687,0.036527717,27.37647116,23.2643305,0,-0.072991404,1.5663E+11,###############################################################################################################################################################################################################################################################,578085099.24,5973.903068,0.305318219,3.275271295,3.006250973,1,0.884090486,67005562.96,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,1955.814695,0.090652886,11.03108842,10.63598334,0,-0.13467665,5663109550,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,14775,0.097790535,10.22593853,10.10635289,1,0.471256545,4733241804,###############################################################################################################################################################################################################################################################,2.20E+10,1575,0.033898608,25.98319445,25.73482784,0,-4.719561673,1.26058E+11
10/02/2018," $143,796,839,806.94 ",16857199,1788,0.038710284,25.83292881,23.30393894,1,0.111569069,1.27754E+11,###############################################################################################################################################################################################################################################################,541677767.13,7037.140166,0.359304803,2.783152333,3.014995615,1,0.875031823,67692482.9,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,1983.829454,0.091928224,10.87805201,10.63471143,0,-0.140070409,5660731817,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,13600,0.08999143,11.11216927,10.12797945,1,0.442238844,4768904257,###############################################################################################################################################################################################################################################################,2.10E+10,1937.5,0.041695905,25.43022292,25.7421575,0,-4.996078035,1.26184E+11
11/02/2018," $136,503,442,481.00 ",16859086,1887,0.040848611,24.4806368,23.32978387,1,0.225123313,1.05773E+11,###############################################################################################################################################################################################################################################################,497609992.60,6258.831535,0.319286102,3.131987248,3.015986873,1,0.863807667,67770665.93,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,1940.594031,0.089902598,11.12314906,10.64181742,0,-0.239187797,5674024996,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,14600,0.096582883,10.35380151,10.15756482,1,0.418475758,4818001590,###############################################################################################################################################################################################################################################################,2.06E+10,1762.5,0.037925882,25.36774048,25.74561825,0,-5.128083428,1.26244E+11
12/02/2018," $150,193,661,791.17 ",16861161,2075,0.044912858,22.26533883,23.24789895,1,0.49525275,75809837808,###############################################################################################################################################################################################################################################################,558342985.12,5934.092041,0.302469083,3.306123028,3.035590717,1,0.875828697,69330176.15,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,1955.005839,0.090547791,11.04389175,10.64671053,0,-0.160195953,5683191493,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,14625,0.096722627,10.33884243,10.14330928,1,0.46337693,4794299417,###############################################################################################################################################################################################################################################################,2.18E+10,1862.5,0.040073305,25.41391167,25.73418363,0,-4.794872664,1.26047E+11
13/02/2018," $143,741,453,662.47 ",16863211,2050,0.044365851,22.53985834,23.22515306,1,0.449406229,79143149023,###############################################################################################################################################################################################################################################################,524640316.91,6681.362726,0.340241071,2.939092556,3.009165022,1,0.871847603,67233914.36,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,1982.432406,0.091794984,10.89384138,10.64729531,0,-0.210287443,5684287698,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,15100,0.09983673,10.01635367,10.15179103,1,0.451141701,4808391652,###############################################################################################################################################################################################################################################################,2.07E+10,1700,0.036573311,25.37306986,25.73379006,0,-5.088343137,1.2604E+11
14/02/2018," $159,670,278,815.20 ",16865449,2238,0.048429824,20.64843366,23.17479416,1,0.635642878,58177003198,###############################################################################################################################################################################################################################################################,581366665.02,6810.363556,0.346481083,2.886160455,3.010302317,1,0.884198407,67323186.16,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,1975.226502,0.091438408,10.93632337,10.64074986,0,-0.060528379,5672026476,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,14575,0.09634015,10.37988829,10.16737612,1,0.588705197,4834363092,###############################################################################################################################################################################################################################################################,2.30E+10,1762.5,0.03791398,25.68260972,25.73731241,0,-4.476631384,1.26101E+11
15/02/2018," $170,471,136,968.40 ",16867086,1637,0.035420195,28.23248174,23.42216533,0,-0.023716498,1.74514E+11,###############################################################################################################################################################################################################################################################,629409359.90,6143.082508,0.312265405,3.202404056,3.024905393,1,0.891204351,68476999.53,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,1965.814695,0.090980028,10.99142336,10.64826076,0,-0.032109689,5686097820,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,14600,0.09647989,10.36485424,10.17079244,1,0.60600338,4840069532,###############################################################################################################################################################################################################################################################,2.31E+10,1837.5,0.03952306,25.66322209,25.73528262,0,-4.445881308,1.26066E+11
16/02/2018," $171,884,074,815.13 ",16869049,1963,0.042469254,23.54644624,23.46555669,1,0.463208603,92265892716,###############################################################################################################################################################################################################################################################,649209042.30,6196.530873,0.31471071,3.177521349,3.034229924,1,0.89337625,69221102.63,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,1964.417647,0.090892731,11.00197993,10.65181962,0,-0.038116422,5692773909,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,14525,0.09595904,10.421113,10.17922827,1,0.616353554,4854180912,###############################################################################################################################################################################################################################################################,2.58E+10,1887.5,0.040594003,25.95733457,25.74205743,0,-3.894003599,1.26182E+11
17/02/2018," $187,024,145,183.50 ",16870911,1862,0.040279297,24.82664979,23.61263586,1,0.405868548,1.11117E+11,###############################################################################################################################################################################################################################################################,700088236.25,6369.907973,0.323229729,3.093774828,3.041383234,1,0.900304213,69795847.45,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,1969.417647,0.091101335,10.97678759,10.65552727,1,0.024850379,5699735064,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,15275,0.100886003,9.912177788,10.16247943,1,0.619368341,4826192328,###############################################################################################################################################################################################################################################################,2.62E+10,1725,0.037095384,25.69085683,25.73278464,0,-3.807208672,1.26023E+11
18/02/2018," $176,357,479,895.86 ",16872936,2025,0.043800101,22.83099746,23.72379879,1,0.530547666,82791430527,###############################################################################################################################################################################################################################################################,617575330.19,6334.447738,0.32114755,3.113833503,3.046205204,1,0.886353625,70185197.37,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,1978.020599,0.091476359,10.93178627,10.65120569,0,-0.053294554,5691621834,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,14925,0.098547762,10.14736389,10.14417174,1,0.596153463,4795731023,###############################################################################################################################################################################################################################################################,2.48E+10,1762.5,0.03789787,26.00807328,25.72902876,0,-4.083024384,1.25958E+11
19/02/2018," $187,976,194,475.86 ",16874961,2025,0.043795526,22.83338272,23.75096182,1,0.55940268,82821807505,###############################################################################################################################################################################################################################################################,637785861.96,6503.46539,0.329418931,3.035648246,3.041029749,1,0.890610046,69767366.2,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,1961.62355,0.090695512,11.02590389,10.65564652,1,0.005372878,5699959066,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,13950,0.09208673,10.85932798,10.16296813,1,0.606128905,4827007351,###############################################################################################################################################################################################################################################################,2.58E+10,1812.5,0.038968826,25.92018774,25.7187358,0,-3.869751617,1.25782E+11
20/02/2018," $189,794,491,196.21 ",16876724,1763,0.038124371,26.22994118,23.94352445,1,0.289852725,1.34782E+11,###############################################################################################################################################################################################################################################################,571236585.42,5876.221215,0.297404713,3.362421498,3.053266586,1,0.876131589,70758168.34,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,1953.608791,0.090302604,11.07387783,10.66394369,0,-0.059509203,5715559587,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,14650,0.096681953,10.34319196,10.15678156,1,0.620500363,4816697126,###############################################################################################################################################################################################################################################################,2.37E+10,1737.5,0.0373525,26.15071864,25.74620354,0,-4.321965226,1.26254E+11
21/02/2018," $176,533,469,479.53 ",16878836,2112,0.045666355,21.89795947,23.97722621,1,0.594934176,71507675257,###############################################################################################################################################################################################################################################################,542543384.09,6552.429005,0.331327608,3.018160805,3.062537487,1,0.868184749,71515492.43,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,1983.241262,0.091649301,10.91115793,10.66277678,0,-0.098484203,5713363688,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,14750,0.097315945,10.27580836,10.16139128,1,0.586141633,4824377949,###############################################################################################################################################################################################################################################################,2.18E+10,1762.5,0.037886013,26.03898502,25.75780734,0,-4.788074468,1.26454E+11
